TAG,Latitude,Longitude,COMMON,BOTANICAL,CAMPUS,DBH,STATUS,"Gross CarbonSequestration (lb/yr)",Carbon Storage (lb),Pollution Removal (oz/yr),Avoided Runoff (cuft/yr)
231,42.34169925,-71.19371731,"hemlock, eastern",Tsuga candensis,Newton Campus,4,Living,3.4,29.1,1.4,2.5
232,42.34170687,-71.19371084,"hemlock, eastern",Tsuga candensis,Newton Campus,3,Living,2.4,15.5,1,1.7
233,42.34171737,-71.19370692,"hemlock, eastern",Tsuga candensis,Newton Campus,5,Living,4.5,48,2,3.5
234,42.34171929,-71.19371078,"hemlock, eastern",Tsuga candensis,Newton Campus,3,Living,2.4,15.5,1,1.7
235,42.34242413,-71.19395208,"dogwood, flowering",Cornus florida,Newton Campus,7,Living,11.3,147.4,3.9,6.8
236,42.3423344,-71.19398343,"dogwood, flowering",Cornus florida,Newton Campus,9,Living,15.9,268.3,5.2,9.1
237,42.34276785,-71.19385768,"redcedar, eastern",Juniperus virginiana,Newton Campus,6,Living,4.7,77,2.7,4.8
238,42.3427355,-71.19390678,horsechestnut,Aesculus hippocastanum,Newton Campus,56,Living,45.8,16102.3,30.2,53
239,42.34279974,-71.19435211,"oak, white",Quercus alba,Newton Campus,40,Living,162.4,11720.3,29.1,51.1
240,42.34274243,-71.19435754,"hickory, shagbark",Carya ovata,Newton Campus,19,Living,55.2,1867,11.9,20.8
241,42.34278839,-71.19439596,"oak, white",Quercus alba,Newton Campus,32,Living,116.1,6694.7,22.5,39.4
242,42.34265443,-71.1943219,"cherry, black",Prunus serotina,Newton Campus,15,Living,40.6,1119.4,11.1,19.4
243,42.34266781,-71.19432441,"cherry, black",Prunus serotina,Newton Campus,6,Living,10.9,118.8,2.9,5.1
244,42.34295511,-71.19372017,"maple, Japanese",Acer palmatum,Newton Campus,8,Living,13.2,209.4,4.2,7.4
245,42.34265499,-71.19436172,"oak, white",Quercus alba,Newton Campus,24,Living,75.3,3252.3,15.1,26.5
246,42.34243122,-71.19434931,"oak, white",Quercus alba,Newton Campus,40,Living,162.4,11720.3,29.1,51.1
247,42.34232631,-71.19330728,"maple, red",Acer rubrum,Newton Campus,7,Living,12,158.7,5.1,8.9
248,42.34218555,-71.19314988,"maple, Japanese",Acer palmatum,Newton Campus,7,Living,11.1,154.7,3.4,6
249,42.34213138,-71.19302057,"maple, Japanese",Acer palmatum,Newton Campus,10,Living,17.5,347.3,6.2,10.9
250,42.34228495,-71.19293431,"dogwood, Kousa",Cornus kousa,Newton Campus,3,Living,3.6,19.6,1.4,2.4
251,42.34281455,-71.19420278,"arborvitae, eastern",Thuja occidentalis,Newton Campus,6,Living,3.3,49.6,1,1.8
252,42.34281913,-71.19419759,"arborvitae, eastern",Thuja occidentalis,Newton Campus,6,Living,3.3,49.6,1,1.8
253,42.34282606,-71.19420995,"arborvitae, eastern",Thuja occidentalis,Newton Campus,8,Living,4.4,86.9,1.6,2.8
254,42.34281995,-71.19421618,"arborvitae, eastern",Thuja occidentalis,Newton Campus,6,Living,3.3,49.6,1,1.8
255,42.34281691,-71.19422445,"arborvitae, eastern",Thuja occidentalis,Newton Campus,8,Living,4.4,86.9,1.6,2.8
256,42.34283148,-71.19422955,"arborvitae, eastern",Thuja occidentalis,Newton Campus,2,Living,1.1,6.6,0.3,0.6
257,42.3428246,-71.19423681,"arborvitae, eastern",Thuja occidentalis,Newton Campus,7,Living,3.8,66.9,1.3,2.3
258,42.34283611,-71.19424398,"arborvitae, eastern",Thuja occidentalis,Newton Campus,8,Living,4.4,86.9,1.6,2.8
259,42.34283384,-71.19425535,"arborvitae, eastern",Thuja occidentalis,Newton Campus,3,Living,1.7,13.4,0.5,0.8
260,42.34284075,-71.19426048,"arborvitae, eastern",Thuja occidentalis,Newton Campus,6,Living,3.3,49.6,1,1.8
261,42.34285381,-71.19427281,"arborvitae, eastern",Thuja occidentalis,Newton Campus,3,Living,1.7,13.4,0.5,0.8
262,42.34285996,-71.19428208,"arborvitae, eastern",Thuja occidentalis,Newton Campus,6,Living,3.3,49.6,1,1.8
263,42.34290281,-71.19426018,"oak, northern red",Quercus rubra,Newton Campus,8,Living,14.7,216.5,5,8.8
264,42.34276008,-71.19417412,"arborvitae, eastern",Thuja occidentalis,Newton Campus,8,Living,4.4,86.9,1.6,2.8
265,42.34275248,-71.19419688,"arborvitae, eastern",Thuja occidentalis,Newton Campus,7,Living,3.8,66.9,1.3,2.3
266,42.34275865,-71.19421337,"arborvitae, eastern",Thuja occidentalis,Newton Campus,8,Living,4.4,86.9,1.6,2.8
267,42.34276329,-71.19422988,"arborvitae, eastern",Thuja occidentalis,Newton Campus,11,Living,6,162.7,2.8,4.8
268,42.34270357,-71.19424256,"arborvitae, eastern",Thuja occidentalis,Newton Campus,12,Living,6.5,193.4,3.2,5.7
269,42.34271063,-71.19425214,"arborvitae, eastern",Thuja occidentalis,Newton Campus,8,Living,4.4,86.9,1.6,2.8
270,42.34270832,-71.19425843,"arborvitae, eastern",Thuja occidentalis,Newton Campus,7,Living,3.8,66.9,1.3,2.3
271,42.34270663,-71.19428043,"arborvitae, eastern",Thuja occidentalis,Newton Campus,7,Living,3.8,66.9,1.3,2.3
272,42.34271073,-71.19429062,"arborvitae, eastern",Thuja occidentalis,Newton Campus,7,Living,3.8,66.9,1.3,2.3
273,42.34271309,-71.19430082,"arborvitae, eastern",Thuja occidentalis,Newton Campus,8,Living,4.4,86.9,1.6,2.8
274,42.34271662,-71.19431494,"arborvitae, eastern",Thuja occidentalis,Newton Campus,6,Living,3.3,49.6,1,1.8
275,42.34272189,-71.19432355,"arborvitae, eastern",Thuja occidentalis,Newton Campus,6,Living,3.3,49.6,1,1.8
276,42.34374148,-71.19510905,"pine, eastern white",Pinus strobus,Newton Campus,16,Living,17.7,546.4,11.4,19.9
277,42.34377907,-71.19506894,"pine, eastern white",Pinus strobus,Newton Campus,14,Living,14.7,396.8,9.1,16
278,42.34372169,-71.19500772,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,12,Living,23.6,530.6,4.5,8
279,42.34371438,-71.19494226,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,19,Living,45.5,1617.8,6.4,11.2
280,42.34380365,-71.19492738,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,7,Living,11,143.9,2.6,4.6
281,42.34378063,-71.19486778,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,7,Living,11,143.9,2.6,4.6
282,42.34374168,-71.19473119,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,8,Living,13.3,198.8,3,5.3
283,42.34372869,-71.19468117,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,6,Living,8.9,99.2,2.1,3.7
284,42.34398196,-71.19480516,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,9,Living,15.7,264.3,3.4,6
285,42.34396033,-71.19473013,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,8,Living,13.3,198.8,3,5.3
286,42.34391852,-71.19459164,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,14,Living,29.4,771,5.2,9
287,42.34414915,-71.1948005,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,15,Living,32.5,911.5,5.5,9.6
288,42.34416168,-71.19467715,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,16,Living,35.6,1066,5.7,10
289,42.34425483,-71.19477302,"oak, northern red",Quercus rubra,Newton Campus,32,Living,105.4,6283.9,25.6,45
290,42.34430056,-71.19477473,"oak, northern red",Quercus rubra,Newton Campus,13,Living,29.3,704.4,10.1,17.6
291,42.34428057,-71.1947806,"locust, black",Robinia pseudoacacia,Newton Campus,17,Living,40,1285.6,12.8,22.4
292,42.34428063,-71.19480179,"locust, black",Robinia pseudoacacia,Newton Campus,27,Removed,76.6,3881.9,13.2,23.1
293,42.3443504,-71.19470514,"oak, northern red",Quercus rubra,Newton Campus,33,Removed,110.2,6771.7,26.6,46.7
294,42.34433786,-71.19463297,"maple, Norway",Acer platanoides,Newton Campus,19,Living,42.2,1624.6,19.8,34.7
295,42.3443511,-71.19460239,"oak, northern red",Quercus rubra,Newton Campus,36,Living,124.7,8365.8,29.7,52.1
296,42.34433782,-71.19461682,"oak, northern red",Quercus rubra,Newton Campus,6,Removed,9.8,107.6,3.2,5.7
297,42.34430183,-71.19460622,"maple, Norway",Acer platanoides,Newton Campus,8,Living,14.2,231.6,7,12.2
298,42.34427257,-71.19462072,"locust, black",Robinia pseudoacacia,Newton Campus,17,Living,40,1285.6,12.8,22.4
299,42.34423925,-71.1946155,"locust, black",Robinia pseudoacacia,Newton Campus,15,Living,33.5,950.7,11.2,19.7
300,42.34428433,-71.19453807,"locust, black",Robinia pseudoacacia,Newton Campus,10,Living,18.8,356.1,6.5,11.5
301,42.34423637,-71.19453292,"locust, black",Robinia pseudoacacia,Newton Campus,9,Living,16.2,275.7,5.6,9.8
302,42.3442336,-71.19449163,"locust, black",Robinia pseudoacacia,Newton Campus,13,Living,27.4,672.6,9.5,16.6
303,42.34421895,-71.1944953,"locust, black",Robinia pseudoacacia,Newton Campus,11,Living,21.6,448.8,7.5,13.2
304,42.34424509,-71.19446818,"locust, black",Robinia pseudoacacia,Newton Campus,9,Living,16.2,275.7,5.6,9.8
305,42.34422277,-71.19445182,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,10,Living,18.3,341.1,3.8,6.7
306,42.34422484,-71.19441887,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,8,Living,13.3,198.8,3,5.3
307,42.34448486,-71.19464526,"pine, Scotch",Pinus sylvestris,Newton Campus,6,Living,4.5,61,1.7,3
308,42.34444944,-71.19469694,"pine, Scotch",Pinus sylvestris,Newton Campus,6,Living,4.5,61,1.7,3
309,42.34435896,-71.19486999,"maple, Norway",Acer platanoides,Newton Campus,9,Living,16.4,301.8,8.4,14.7
310,42.34433483,-71.1948676,"maple, Norway",Acer platanoides,Newton Campus,9,Living,16.4,301.8,8.4,14.7
311,42.34432372,-71.19487766,"locust, black",Robinia pseudoacacia,Newton Campus,12,Living,24.4,554.2,8.5,14.9
312,42.34431264,-71.19489773,"pine, Scotch",Pinus sylvestris,Newton Campus,4,Living,2.5,23.6,0.9,1.6
313,42.34427134,-71.1949843,"pine, Scotch",Pinus sylvestris,Newton Campus,4,Living,2.5,23.6,0.9,1.6
314,42.34424492,-71.19502017,"pine, Scotch",Pinus sylvestris,Newton Campus,3,Living,1.7,12.2,0.6,1.1
315,42.34424201,-71.19503342,stump,stump,Newton Campus,13,Stump,27.1,684.4,11.2,19.7
316,42.34423323,-71.19505199,"oak, northern red",Quercus rubra,Newton Campus,14,Living,32.5,843.3,10.9,19.1
317,42.34423227,-71.19506126,"locust, black",Robinia pseudoacacia,Newton Campus,21,Living,53.9,2134.4,15,26.4
318,42.34425084,-71.19595665,"pine, eastern white",Pinus strobus,Newton Campus,7,Living,5.5,75.2,2.4,4.3
319,42.34431678,-71.1960106,"oak, northern red",Quercus rubra,Newton Campus,9,Living,17.4,288.3,6,10.6
320,42.34507733,-71.19565021,"locust, black",Robinia pseudoacacia,Newton Campus,17,Living,40,1285.6,12.8,22.4
321,42.34506273,-71.19560299,"pine, Scotch",Pinus sylvestris,Newton Campus,5,Living,3.5,39.6,1.3,2.3
322,42.34506169,-71.19556761,"pine, Scotch",Pinus sylvestris,Newton Campus,7,Living,5.6,87.9,2.2,3.8
323,42.34506442,-71.195536,"pine, Scotch",Pinus sylvestris,Newton Campus,6,Living,4.5,61,1.7,3
324,42.34508655,-71.19539436,"pine, Scotch",Pinus sylvestris,Newton Campus,6,Living,4.5,61,1.7,3
325,42.34508644,-71.19535265,"pine, Scotch",Pinus sylvestris,Newton Campus,8,Living,6.7,120.8,2.7,4.8
326,42.34505675,-71.19547159,stump,stump,Newton Campus,8,Stump,13.6,216.2,5.9,10.3
327,42.34513907,-71.19522666,"pine, Scotch",Pinus sylvestris,Newton Campus,10,Living,9.3,205.8,4,6.9
328,42.34517372,-71.19521259,"spruce, Colorado",Picea pungens,Newton Campus,3,Living,3.1,21.8,0.8,1.5
329,42.34517969,-71.1951677,"spruce, Colorado",Picea pungens,Newton Campus,3,Living,3.1,21.8,0.8,1.5
330,42.34518707,-71.19511964,"pine, Scotch",Pinus sylvestris,Newton Campus,6,Living,4.5,61,1.7,3
331,42.3451776,-71.19508683,"pine, Scotch",Pinus sylvestris,Newton Campus,10,Living,9.3,205.8,4,6.9
332,42.34518877,-71.19505392,"pine, Scotch",Pinus sylvestris,Newton Campus,9,Living,8,160,3.3,5.8
333,42.34518498,-71.19503877,"pine, Scotch",Pinus sylvestris,Newton Campus,9,Living,8,160,3.3,5.8
334,42.34518115,-71.19501099,"pine, eastern white",Pinus strobus,Newton Campus,6,Living,4.5,52,1.9,3.3
335,42.34518109,-71.19498572,"oak, northern red",Quercus rubra,Newton Campus,6,Living,9.8,107.6,3.2,5.7
336,42.34518482,-71.19498064,"locust, black",Robinia pseudoacacia,Newton Campus,6,Living,9.1,103,3.1,5.4
337,42.34516421,-71.1949858,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
338,42.34515538,-71.19495346,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
339,42.34515749,-71.19489194,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
340,42.3451393,-71.19491202,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
341,42.34513246,-71.19491513,"locust, black",Robinia pseudoacacia,Newton Campus,10,Living,18.8,356.1,6.5,11.5
342,42.34514486,-71.19485818,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
343,42.34512997,-71.19483518,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
344,42.34510266,-71.19486299,"locust, black",Robinia pseudoacacia,Newton Campus,13,Living,27.4,672.6,9.5,16.6
345,42.34508208,-71.1948431,"maple, Norway",Acer platanoides,Newton Campus,8,Living,14.2,231.6,7,12.2
346,42.34507286,-71.19480931,"locust, black",Robinia pseudoacacia,Newton Campus,18,Living,43.4,1475,13.4,23.5
347,42.34504033,-71.19480255,"maple, Norway",Acer platanoides,Newton Campus,7,Living,12,171.6,5.7,9.9
348,42.34504486,-71.19478869,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
349,42.34500185,-71.19477885,"maple, Norway",Acer platanoides,Newton Campus,7,Living,12,171.6,5.7,9.9
350,42.34499883,-71.19475592,"locust, black",Robinia pseudoacacia,Newton Campus,16,Living,36.7,1110.9,12,21.1
351,42.34500399,-71.19474891,"locust, black",Robinia pseudoacacia,Newton Campus,4,Living,5.2,38.5,1.8,3.2
352,42.34500837,-71.19472594,"locust, black",Robinia pseudoacacia,Newton Campus,14,Living,30.4,804.8,10.4,18.2
353,42.34501282,-71.19472891,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
354,42.34500465,-71.19471798,"maple, Norway",Acer platanoides,Newton Campus,3,Living,4.2,25.7,1.7,3
355,42.34502899,-71.19468693,"maple, Norway",Acer platanoides,Newton Campus,3,Living,4.2,25.7,1.7,3
356,42.34502084,-71.19468098,"maple, Norway",Acer platanoides,Newton Campus,7,Living,12,171.6,5.7,9.9
357,42.34498026,-71.19473206,"locust, black",Robinia pseudoacacia,Newton Campus,10,Living,18.8,356.1,6.5,11.5
358,42.34496987,-71.19472014,"locust, black",Robinia pseudoacacia,Newton Campus,14,Living,30.4,804.8,10.4,18.2
359,42.34498355,-71.19465316,"locust, black",Robinia pseudoacacia,Newton Campus,19,Living,46.8,1679.6,14,24.6
360,42.34497551,-71.19464779,"cherry/plum, spp.",Prunus spp.,Newton Campus,3,Living,4,21.1,1.1,2
361,42.3449502,-71.19468036,"maple, Norway",Acer platanoides,Newton Campus,9,Living,16.4,301.8,8.4,14.7
362,42.34494876,-71.19464252,"honeylocust, thornless",Gleditsia triacanthos inermis,Newton Campus,22,Living,56.2,2310.2,6.9,12.1
363,42.34493776,-71.19467388,"maple, Japanese",Acer palmatum,Newton Campus,1,Living,1,1.9,0.6,1.1
364,42.34496135,-71.19460275,"elm, American",Ulmus americana,Newton Campus,3,Living,3,16,1.5,2.6
365,42.34496604,-71.1945887,"locust, black",Robinia pseudoacacia,Newton Campus,7,Living,11.4,149.8,3.8,6.7
366,42.34492562,-71.19467939,"locust, black",Robinia pseudoacacia,Newton Campus,13,Living,27.4,672.6,9.5,16.6
367,42.34492835,-71.19463987,"locust, black",Robinia pseudoacacia,Newton Campus,21,Living,53.9,2134.4,15,26.4
368,42.3449141,-71.19461572,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
369,42.34491786,-71.19460423,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
370,42.34490838,-71.19459535,"maple, Norway",Acer platanoides,Newton Campus,4,Living,6,49,2.5,4.4
371,42.3449263,-71.1945787,"maple, Norway",Acer platanoides,Newton Campus,3,Living,4.2,25.7,1.7,3
372,42.34493289,-71.1945672,stump,stump,Newton Campus,3,Stump,3.5,22,1.4,2.5
373,42.34491867,-71.19455579,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
374,42.34488291,-71.19461969,"locust, black",Robinia pseudoacacia,Newton Campus,15,Living,33.5,950.7,11.2,19.7
375,42.34489691,-71.1945508,"cherry, black",Prunus serotina,Newton Campus,8,Living,16.5,240.3,4.6,8
376,42.34490729,-71.19454055,"locust, black",Robinia pseudoacacia,Newton Campus,16,Living,36.7,1110.9,12,21.1
377,42.34487703,-71.19454197,"locust, black",Robinia pseudoacacia,Newton Campus,14,Living,30.4,804.8,10.4,18.2
378,42.34490343,-71.19451253,"maple, Norway",Acer platanoides,Newton Campus,3,Living,4.2,25.7,1.7,3
379,42.34486755,-71.19453055,"maple, Norway",Acer platanoides,Newton Campus,3,Living,4.2,25.7,1.7,3
380,42.34487407,-71.19449356,"cherry, black",Prunus serotina,Newton Campus,4,Living,6.2,44,1.7,2.9
381,42.34486648,-71.1944834,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
382,42.34487308,-71.19447572,"maple, Norway",Acer platanoides,Newton Campus,4,Living,6,49,2.5,4.4
383,42.34485213,-71.19450806,"maple, Japanese",Acer palmatum,Newton Campus,1,Living,1,1.9,0.6,1.1
384,42.34483711,-71.19448796,"maple, Japanese",Acer palmatum,Newton Campus,1,Living,1,1.9,0.6,1.1
385,42.34483068,-71.1944851,"maple, Japanese",Acer palmatum,Newton Campus,2,Living,2.3,9.1,0.9,1.5
386,42.34484454,-71.19446918,"cherry, black",Prunus serotina,Newton Campus,9,Living,19.5,320.6,5.5,9.6
387,42.3448648,-71.19444602,"cherry, black",Prunus serotina,Newton Campus,6,Living,10.9,118.8,2.9,5.1
388,42.34484024,-71.19445911,"locust, black",Robinia pseudoacacia,Newton Campus,6,Living,9.1,103,3.1,5.4
389,42.34483806,-71.19444326,"oak, pin",Quercus palustris,Newton Campus,7,Living,12.5,158.4,3.4,6
390,42.34484018,-71.19443749,"maple, Norway",Acer platanoides,Newton Campus,6,Living,9.9,121.4,4.5,7.8
391,42.34482817,-71.19434529,"cherry, black",Prunus serotina,Newton Campus,13,Living,33.1,788.6,9.3,16.4
392,42.34482284,-71.19434964,"oak, pin",Quercus palustris,Newton Campus,23,Living,74.6,3144.3,14.8,25.9
393,42.34481989,-71.19444623,"maple, Norway",Acer platanoides,Newton Campus,23,Living,53.9,2500.3,20.9,36.7
394,42.34464075,-71.19443773,"dogwood, flowering",Cornus florida,Newton Campus,3,Living,3.6,19.6,1.5,2.6
395,42.34472967,-71.19430108,"dogwood, flowering",Cornus florida,Newton Campus,2,Living,2.1,7.4,1,1.7
396,42.34477455,-71.19428644,"locust, black",Robinia pseudoacacia,Newton Campus,20,Living,50.3,1899.1,14.5,25.5
397,42.34476817,-71.19430089,"locust, black",Robinia pseudoacacia,Newton Campus,14,Living,30.4,804.8,10.4,18.2
398,42.34475958,-71.19428652,"locust, black",Robinia pseudoacacia,Newton Campus,15,Living,33.5,950.7,11.2,19.7
399,42.34473866,-71.19428692,"cherry, black",Prunus serotina,Newton Campus,8,Removed,16.5,240.3,4.6,8
400,42.3447511,-71.19428015,"locust, black",Robinia pseudoacacia,Newton Campus,18,Living,43.4,1475,13.4,23.5
401,42.34476447,-71.19431254,"maple, Norway",Acer platanoides,Newton Campus,14,Living,28.7,815.8,15.4,27
402,42.34484594,-71.19435579,"locust, black",Robinia pseudoacacia,Newton Campus,25,Living,68.8,3232.5,13.1,23
403,42.34490144,-71.19430964,"locust, black",Robinia pseudoacacia,Newton Campus,19,Living,46.8,1679.6,14,24.6
404,42.34471803,-71.19409414,"maple, Norway",Acer platanoides,Newton Campus,11,Living,21.2,474,11.3,19.8
405,42.3447057,-71.19407999,"maple, Norway",Acer platanoides,Newton Campus,11,Living,21.2,474,11.3,19.8
406,42.34470565,-71.19406106,"locust, black",Robinia pseudoacacia,Newton Campus,15,Living,33.5,950.7,11.2,19.7
407,42.34466712,-71.19409675,"maple, Norway",Acer platanoides,Newton Campus,15,Living,31.3,953.4,16.6,29.1
408,42.34460408,-71.19416333,"hornbeam, American",Carpinus caroliniana,Newton Campus,8,Living,13.3,199.3,5.5,9.6
409,42.34462508,-71.19413719,"dogwood, Kousa",Cornus kousa,Newton Campus,3,Living,3.6,19.6,1.4,2.4
410,42.34466334,-71.19399736,"douglas, fir",Pseudotsuga menziesii,Newton Campus,10,Living,6.3,155.4,6.2,10.8
411,42.34469665,-71.19397826,"douglas, fir",Pseudotsuga menziesii,Newton Campus,10,Living,6.3,155.4,6.2,10.8
412,42.34461413,-71.19398102,"pine, Scotch",Pinus sylvestris,Newton Campus,9,Living,8,160,3.3,5.8
413,42.34458082,-71.19399775,"pine, Scotch",Pinus sylvestris,Newton Campus,6,Living,4.5,61,1.7,3
414,42.34456331,-71.19401914,"cherry/plum, spp.",Prunus spp.,Newton Campus,3,Living,4,21.1,1.1,2
415,42.34447216,-71.19407639,"spruce, Norway",Picea abies,Newton Campus,3,Living,3.2,24.4,1.3,2.3
416,42.34457361,-71.19392915,"pine, Scotch",Pinus sylvestris,Newton Campus,9,Living,8,160,3.3,5.8
417,42.34461395,-71.19391238,"pine, Scotch",Pinus sylvestris,Newton Campus,7,Living,5.6,87.9,2.2,3.8
418,42.34455774,-71.19390555,stump,stump,Newton Campus,26,Stump,72.8,3592.5,16.6,29.1
419,42.34463851,-71.19390516,"hemlock, eastern",Tsuga candensis,Newton Campus,2,Living,1.4,6.6,0.6,1.1
420,42.34463459,-71.19374896,"oak, northern red",Quercus rubra,Newton Campus,45,Living,171.4,14386.2,37.1,65
